,actor_id,time_zone
5342,399563,-8
5343,399657,4
5344,399694,6
5345,399992,-5
5346,400095,-3
5347,400117,-3
5348,400527,-8
5349,400697,-8
5350,400790,-5
5351,401246,-8
5352,401263,-8
5353,401294,-8
5354,401438,5
5355,401605,3
5356,401908,-8
5357,402008,-5
5358,402156,-3
5359,402301,-4
5360,402462,-8
5361,402539,-8
5362,402669,-8
5363,402777,-8
5364,402908,-4
5365,402988,-3
5366,403251,-8
5367,403283,-2
5368,403332,2
5369,403333,2
5370,403918,-8
5371,404003,-1
5372,404102,-4
5373,404199,-8
5374,404469,-3
5375,404472,-8
5376,404610,-8
5377,404731,6
5378,404892,-8
5379,404964,4
5380,405124,-3
5381,405172,-3
5382,405282,4
5383,405541,-8
5384,405717,-6
5385,405837,-3
5386,405874,-3
5387,406066,-4
5388,406082,-1
5389,406103,-8
5390,406118,-8
5391,406299,-8
5392,406518,-1
5393,406623,-8
5394,406705,-8
5395,406884,-1
5396,406916,-1
5397,406926,-5
5398,406975,-8
5399,407131,4
5400,407192,3
5401,407283,-2
5402,407458,-8
5403,407556,4
5404,407675,4
5405,407859,-2
5406,408035,-1
5407,408368,-2
5408,408371,0
5409,408412,-3
5410,408568,-3
5411,408570,-8
5412,408753,3
5413,408765,-8
5414,408911,-8
5415,408944,5
5416,409087,6
5417,409245,-8
5418,409279,5
5419,409607,-3
5420,409615,-2
5421,410007,-7
5422,410057,1
5423,410147,-7
5424,410211,-8
5425,410503,-8
5426,410630,4
5427,410789,-8
5428,410816,-2
5429,410931,2
5430,410933,0
5431,410976,-2
5432,411114,-3
5433,411196,-2
5434,411689,-3
5435,411832,4
5436,411869,1
5437,411874,-3
5438,411945,-3
5439,411965,-5
5440,412280,5
5441,412397,-8
5442,412426,5
5443,412560,-2
5444,412747,-5
5445,412878,-2
5446,412895,-8
5447,412901,2
5448,412903,4
5449,413057,-4
5450,413544,-8
5451,413587,-3
5452,413665,-3
5453,413693,7
5454,413772,-3
5455,413879,-8
5456,413940,-8
5457,414141,-8
5458,414255,-8
5459,414366,-2
5460,414571,-3
5461,414586,2
5462,414681,-3
5463,414850,-2
5464,415143,6
5465,415150,7
5466,415238,-3
5467,415282,-8
5468,415666,-1
5469,415926,3
5470,415965,-8
5471,416157,7
5472,416322,-8
5473,416356,-8
5474,416559,4
5475,416563,-8
5476,416814,-8
5477,416989,-8
5478,417016,-8
5479,417134,1
5480,417223,-3
5481,417468,0
5482,417571,-8
5483,417981,0
5484,418233,-1
5485,418311,-1
5486,418376,4
5487,418436,2
5488,418483,-7
5489,418638,6
5490,418747,-8
5491,418820,-8
5492,419036,-2
5493,419049,-4
5494,419088,-8
5495,419091,-3
5496,419145,-8
5497,419322,5
5498,419392,7
5499,419567,3
5500,419592,1
5501,419668,7
5502,419743,4
5503,419747,-4
5504,419821,-8
5505,419849,-3
5506,419883,-2
5507,419924,6
5508,420065,4
5509,420707,-8
5510,420787,3
5511,420820,5
5512,420973,-5
5513,421145,-2
5514,421233,-8
5515,421392,-4
5516,421857,-8
5517,422086,-8
5518,422210,5
5519,422331,8
5520,422341,-6
5521,422381,-8
5522,422474,3
5523,422576,-3
5524,422685,-8
5525,422990,-8
5526,423186,-3
5527,423472,-3
5528,423515,-2
5529,424032,-8
5530,424409,-2
5531,424592,-2
5532,424620,-8
5533,424752,-2
5534,424772,-1
5535,425045,-8
5536,425130,4
5537,425260,-8
5538,425352,4
5539,425550,-8
5540,425751,-8
5541,426009,-8
5542,426238,-8
5543,426388,-3
5544,426437,4
5545,426452,5
5546,426686,-8
5547,426731,-8
5548,426784,1
5549,426959,-4
5550,427016,6
5551,427110,5
5552,427137,-8
5553,427321,0
5554,427353,-1
5555,427398,2
5556,427535,-8
5557,427546,4
5558,427569,-7
5559,427825,-4
5560,427866,-8
5561,428325,6
5562,428348,3
5563,428384,-4
5564,428423,-1
5565,428637,-8
5566,428727,5
5567,429032,-8
5568,429119,-8
5569,429209,-8
5570,429279,-8
5571,429326,0
5572,429477,-7
5573,429604,1
5574,429739,-8
5575,429763,1
5576,429927,-5
5577,429981,-8
5578,429987,-3
5579,430092,-8
5580,430114,-4
5581,430126,0
5582,430267,-8
5583,430798,-8
5584,430992,-5
5585,431045,-3
5586,431808,-8
5587,431873,-8
5588,431895,6
5589,432127,-8
5590,432153,-8
5591,432336,11
5592,432351,-6
5593,432440,-3
5594,432502,2
5595,432549,-5
5596,432782,0
5597,432828,-3
5598,432915,-8
5599,433031,-8
5600,433259,-8
5601,433480,4
5602,433490,-4
5603,433692,4
5604,433717,3
5605,433725,6
5606,433817,-8
5607,433963,-8
5608,434063,3
5609,434140,-8
5610,434495,-8
5611,434644,3
5612,434700,-8
5613,434827,-8
5614,434973,4
5615,435029,-8
5616,435342,1
5617,435346,3
5618,435384,4
5619,435813,-1
5620,435853,-3
5621,436045,2
5622,436049,-8
5623,436237,-8
5624,436546,-3
5625,436605,-5
5626,436691,2
5627,436777,-4
5628,437292,-5
5629,437351,-8
5630,437395,-8
5631,437455,5
5632,437540,-8
5633,437566,-8
5634,437657,1
5635,438003,4
5636,438312,4
5637,438516,-8
5638,438537,-8
5639,438911,4
5640,438936,-8
5641,439058,4
5642,439098,-3
5643,439158,-2
5644,439362,-8
5645,439390,-8
5646,439401,-3
5647,439483,-8
5648,439505,-3
5649,439571,-6
5650,439878,-4
5651,439929,-8
5652,439947,2
5653,440095,5
5654,440230,-8
5655,440299,7
5656,440336,8
5657,440384,-8
5658,440386,-8
5659,440396,-8
5660,440503,-1
5661,440583,-8
5662,440634,-8
5663,440661,-8
5664,440732,-3
5665,440735,-8
5666,440872,2
5667,440989,-5
5668,441190,-4
5669,441217,-7
5670,441240,-8
5671,441527,2
5672,441774,0
5673,442008,3
5674,442115,-8
5675,442386,0
5676,442630,-1
5677,442637,1
5678,442722,-8
5679,442821,1
5680,442924,-8
5681,442988,-8
5682,443063,-2
5683,443137,-1
5684,443343,-8
5685,443409,6
5686,443639,-4
5687,443978,-8
5688,444037,-2
5689,444071,-5
5690,444215,2
5691,444232,-1
5692,444312,-2
5693,444344,-8
5694,444434,-2
5695,444778,4
5696,444897,-3
5697,444985,-8
5698,445045,-8
5699,445106,-8
5700,445238,-3
5701,445306,-8
5702,445320,-6
5703,445537,2
5704,445557,2
5705,445616,2
5706,445650,-8
5707,445792,-5
5708,445861,3
5709,445875,-2
5710,445970,5
5711,446022,-8
5712,446228,-8
5713,446285,3
5714,446383,6
5715,446459,-2
5716,446555,-3
5717,446613,-8
5718,447178,-8
5719,447328,-8
5720,447371,-8
5721,447485,2
5722,447559,-1
5723,447694,2
5724,447801,-8
5725,447804,-8
5726,447950,-8
5727,448004,-8
5728,448013,-2
5729,448087,-8
5730,448166,-3
5731,448185,-3
5732,448216,-8
5733,448763,-3
5734,449218,-6
5735,449224,-8
5736,449228,3
5737,449558,-8
5738,449589,-8
5739,449633,-3
5740,449891,-3
5741,449986,-8
5742,449990,-8
5743,450033,-3
5744,450128,-8
5745,450495,6
5746,450507,-8
5747,450800,-8
5748,451043,-2
5749,451076,-4
5750,451261,-1
5751,451477,-8
5752,451806,-8
5753,451809,2
5754,451841,-8
5755,451959,-8
5756,451974,-3
5757,452100,-8
5758,452199,-4
5759,452302,2
5760,452425,-8
5761,452453,2
5762,452518,-8
5763,452547,-2
5764,452652,-8
5765,453152,-8
5766,453208,-4
5767,453512,6
5768,453518,-8
5769,453543,-8
5770,453705,3
5771,453776,-8
5772,453929,-8
5773,453972,-8
5774,454175,-3
5775,454185,-8
5776,454288,-5
5777,454690,3
5778,454752,-3
5779,454813,1
5780,454847,-8
5781,454857,6
5782,455023,-8
5783,455137,-4
5784,455256,1
5785,455309,-8
5786,455796,-8
5787,456000,-6
5788,456043,-8
5789,456392,-8
5790,456426,-3
5791,456459,4
5792,456674,-1
5793,456791,1
5794,456796,-8
5795,456802,-8
5796,456873,-8
5797,456954,-3
5798,457208,-3
5799,457244,-8
5800,457381,3
5801,457674,-1
5802,457678,-1
5803,457999,-1
5804,458182,-8
5805,458196,-3
5806,458247,3
5807,458494,-8
5808,458501,-4
5809,458526,-8
5810,458616,-8
5811,458654,-8
5812,458683,-8
5813,458717,2
5814,459371,8
5815,459462,-5
5816,459464,-8
5817,459713,-8
5818,459878,-8
5819,459923,2
5820,459947,5
5821,460028,-8
5822,460141,-2
5823,460196,-4
5824,460771,-4
5825,460802,-8
5826,460854,-8
5827,460859,2
5828,460937,-8
5829,461097,-7
5830,461172,4
5831,461264,4
5832,461711,-8
5833,461743,-8
5834,461885,6
5835,461930,-4
5836,461970,-3
5837,461999,-1
5838,462077,-8
5839,462213,-2
5840,462315,-8
5841,462317,6
5842,462383,-8
5843,462477,-8
5844,462494,-4
5845,462841,3
5846,463038,-8
5847,463160,-8
5848,463230,-8
5849,463430,5
5850,463543,6
5851,463742,4
5852,463790,-4
5853,463832,-8
5854,463851,-8
5855,463859,-8
5856,464014,3
5857,464164,-1
5858,464193,-8
5859,464270,-8
5860,464327,-2
5861,464402,-5
5862,464441,-8
5863,464461,4
5864,464599,-1
5865,464726,3
5866,464864,7
5867,464871,-8
5868,464938,-1
5869,465125,-8
5870,465279,-8
5871,465400,-3
5872,465422,-8
5873,465505,2
5874,465550,-5
5875,465582,-8
5876,465923,-8
5877,465965,7
5878,466007,-8
5879,466142,-8
5880,466229,-2
5881,466333,5
5882,466378,-3
5883,466427,-4
5884,466765,-8
5885,466937,-8
5886,467069,-3
5887,467183,-3
5888,467639,-2
5889,467709,-8
5890,468091,-3
5891,468294,4
5892,468309,-8
5893,468368,-8
5894,468494,-8
5895,468514,-8
5896,468572,-4
5897,468620,-2
5898,468816,-8
5899,469010,5
5900,469058,-3
5901,469092,-8
5902,469199,-3
5903,469264,-2
5904,469371,-5
5905,469461,-5
5906,469983,-8
5907,469989,-3
5908,470058,-8
5909,470137,-1
5910,470418,6
5911,470453,7
5912,470564,-8
5913,470971,-4
5914,471021,-4
5915,471059,-8
5916,471162,-3
5917,471387,-3
5918,471400,5
5919,471438,2
5920,471561,-8
5921,472162,-2
5922,472171,-8
5923,472311,-8
5924,472500,-8
5925,472523,3
5926,472554,3
5927,472721,2
5928,472828,-8
5929,472923,5
5930,473117,-8
5931,473269,-8
5932,473456,0
5933,473530,-8
5934,473543,-8
5935,473868,-3
5936,473888,4
5937,473924,-8
5938,474200,-8
5939,474217,-2
5940,474225,-8
5941,474335,-8
5942,474649,6
5943,474745,-8
5944,474794,-8
5945,474821,6
5946,474827,5
5947,474894,4
5948,475144,8
5949,475186,-8
5950,475313,-8
5951,475463,-3
5952,475559,2
5953,476013,-8
5954,476017,-3
5955,476186,-3
5956,476407,-4
5957,476818,7
5958,477051,-8
5959,477054,-8
5960,477100,-6
5961,477114,-4
5962,477142,-8
5963,477149,-1
5964,477167,-8
5965,477235,-8
5966,477418,-8
5967,477453,-2
5968,477626,-8
5969,477881,-8
5970,477956,-8
5971,478118,-8
5972,478143,-3
5973,478237,-8
5974,478531,-5
5975,478555,-4
5976,478667,-8
5977,478679,-8
5978,478706,-2
5979,478711,-1
5980,478757,-2
5981,478770,-6
5982,478824,-8
5983,478871,-3
5984,478921,-8
5985,479028,4
5986,479088,2
5987,479115,1
5988,479384,-2
5989,479480,5
5990,479495,3
5991,479511,6
5992,479816,-8
5993,479964,-3
5994,480202,-3
5995,480346,2
5996,480388,2
5997,480437,3
5998,480550,6
5999,480578,-2
6000,480590,-3
6001,480724,1
6002,480857,-8
6003,480864,-8
6004,480878,-8
6005,480906,-2
6006,480908,-2
6007,480938,-8
6008,481052,-2
6009,481084,-3
6010,481272,-8
6011,481307,-8
6012,481446,-3
6013,481458,-2
6014,481465,-8
6015,481475,-3
6016,481677,4
6017,481846,-2
6018,481872,-2
6019,481922,-2
6020,481937,-4
6021,482212,-8
6022,482243,-2
6023,482529,-2
6024,482806,-2
6025,482976,-8
6026,483012,-4
6027,483300,6
6028,483540,-8
6029,483732,2
6030,483832,-1
6031,483853,-8
6032,483922,-2
6033,483997,4
6034,484068,-8
6035,484245,4
6036,484309,-8
6037,484459,-8
6038,485054,-8
6039,485230,-8
6040,485357,-2
6041,485441,-8
6042,485572,-1
6043,485596,-8
6044,485755,-4
6045,485789,-8
6046,485900,2
6047,485936,-4
6048,486017,-8
6049,486234,-8
6050,486367,-8
6051,486678,-8
6052,486927,-3
6053,486954,-8
6054,487067,-1
6055,487237,3
6056,487344,-1
6057,487433,6
6058,487470,-4
6059,487629,-4
6060,487669,0
6061,487794,0
6062,488103,1
6063,488172,-8
6064,488203,-8
6065,488391,-4
6066,488409,-8
6067,488630,-8
6068,488689,-8
6069,488865,-3
6070,489000,-8
6071,489009,-6
6072,489196,2
6073,489202,-8
6074,489344,5
6075,489362,3
6076,490222,-8
6077,490307,6
6078,490484,-8
6079,490506,-6
6080,490574,-8
6081,490840,-2
6082,490981,3
6083,491124,2
6084,491209,-8
6085,491513,-8
6086,491659,-5
6087,491891,-2
6088,491962,-3
6089,492232,1
6090,492300,6
6091,492549,-8
6092,492710,-8
6093,492753,-8
6094,493276,-8
6095,493492,-2
6096,493891,4
6097,493938,6
6098,493969,2
6099,494160,-2
6100,494253,-8
6101,494526,-8
6102,494533,-8
6103,494645,-7
6104,494795,-8
6105,494922,-1
6106,495366,-8
6107,495478,-4
6108,495495,-2
6109,495550,-1
6110,495647,-8
6111,495784,4
6112,495822,-2
6113,495892,7
6114,495961,-8
6115,496145,-3
6116,496233,-8
6117,496345,-3
6118,496447,-8
6119,496541,-6
6120,496683,-7
6121,496895,-8
6122,496956,-5
6123,497054,1
6124,497101,6
6125,497214,-3
6126,497249,-3
6127,497406,-8
6128,497544,-3
6129,497556,-8
6130,497675,-4
6131,497999,-8
6132,498092,3
6133,498146,-2
6134,498212,2
6135,498329,3
6136,498635,-4
6137,498775,-8
6138,498913,-8
6139,498917,-8
6140,498929,-8
6141,499088,-2
6142,499192,-3
6143,499267,-8
6144,499423,-8
6145,499550,-8
6146,499653,0
6147,499898,-3
6148,499919,7
6149,499966,-8
6150,500164,-8
6151,500451,-8
6152,500757,-8
6153,500941,3
6154,501353,-8
6155,501415,-5
6156,501585,-8
6157,501642,-8
6158,501702,-7
6159,501854,-2
6160,501889,-2
6161,501981,4
6162,502156,-8
6163,502244,-8
6164,502363,-8
6165,502396,-8
6166,502428,-2
6167,502640,6
6168,502686,-2
6169,502982,-4
6170,503185,-8
6171,503186,-3
6172,503332,-2
6173,503338,-3
6174,503413,-3
6175,503614,-2
6176,503676,-8
6177,503803,-8
6178,503812,8
6179,503991,-4
6180,504179,6
6181,504195,-6
6182,504652,-8
6183,504687,-4
6184,504907,-4
6185,505001,-8
6186,505143,1
6187,505201,2
6188,505230,-8
6189,505258,-8
6190,505401,-5
6191,505489,-2
6192,505555,-8
6193,505570,-3
6194,505721,-4
6195,505751,-8
6196,506116,-8
6197,506181,-8
6198,506216,-8
6199,506310,-8
6200,506592,-2
6201,506656,-8
6202,506752,-8
6203,506932,-8
6204,507352,-3
6205,507354,-3
6206,507615,-8
6207,507637,-8
6208,507994,-4
6209,508006,-4
6210,508012,-4
6211,508192,2
6212,508196,3
6213,508305,-8
6214,508466,4
6215,508936,2
6216,509220,3
6217,509265,-4
6218,509309,3
6219,509342,-6
6220,509350,-8
6221,509501,-8
6222,509507,-3
6223,509533,-5
6224,509666,6
6225,509703,3
6226,509878,-8
6227,510242,-6
6228,510278,-3
6229,510328,-4
6230,510369,-8
6231,510395,-8
6232,510498,-3
6233,510760,-2
6234,510834,-8
6235,510868,6
6236,510877,-8
6237,510883,-8
6238,511355,-8
6239,511384,-2
6240,511386,5
6241,511438,-8
6242,511499,-8
6243,511568,-8
6244,511872,-8
6245,512116,6
6246,512333,3
6247,512405,0
6248,512573,2
6249,512718,-8
6250,512764,-8
6251,512772,5
6252,512968,-3
6253,513114,-8
6254,513398,-8
6255,513460,-1
6256,513630,-4
6257,513929,-8
6258,514053,4
6259,514329,-8
6260,514522,-8
6261,514737,-2
6262,514778,-8
6263,514785,-2
6264,514871,-1
6265,514926,1
6266,515398,3
6267,515445,4
6268,515497,5
6269,515617,4
6270,515763,-8
6271,515774,7
6272,515813,-8
6273,516045,-2
6274,516118,-3
6275,516168,5
6276,516296,-4
6277,516342,-8
6278,516360,-3
6279,516435,0
6280,516458,4
6281,516914,6
6282,517546,-5
6283,517622,-3
6284,517644,-1
6285,517703,-3
6286,517814,1
6287,517897,-8
6288,518024,-8
6289,518210,-8
6290,518232,-2
6291,518289,-8
6292,518555,-8
6293,518808,-8
6294,519327,-2
6295,519609,6
6296,519772,-8
6297,519778,-2
6298,519935,-3
6299,520258,-3
6300,520500,-8
6301,520693,-8
6302,520723,-6
6303,520826,-8
6304,520851,-3
6305,520889,-2
6306,520901,-8
6307,521109,-5
6308,521409,-2
6309,521778,5
6310,521780,-6
6311,521881,5
6312,522079,1
6313,522123,-1
6314,522157,-3
6315,522344,-8
6316,522763,-8
6317,522832,3
6318,522870,-6
6319,522948,5
6320,523141,-8
6321,523150,-8
6322,523210,-4
6323,523221,-8
6324,523235,-5
6325,523381,3
6326,523560,-8
6327,523580,-8
6328,523590,6
6329,523603,-8
6330,523825,2
6331,523981,-5
6332,524040,-2
6333,524162,-8
6334,524254,-1
6335,524413,-8
6336,524617,-8
6337,524809,0
6338,524990,-3
6339,525211,-8
6340,525350,-8
6341,525783,-4
6342,525838,-3
6343,525961,-4
6344,526008,-8
6345,526046,-2
6346,526053,-3
6347,526301,-8
6348,526310,-3
6349,526333,-7
6350,526383,-4
6351,526415,4
6352,526505,7
6353,526577,-1
6354,526657,-8
6355,526867,-8
6356,526890,-7
6357,526959,-8
6358,527305,-2
6359,527559,1
6360,527565,-8
6361,527787,-3
6362,527809,4
6363,527981,-8
6364,528003,-8
6365,528332,-8
6366,528439,-1
6367,528526,4
6368,528677,-6
6369,528792,-8
6370,528931,-2
6371,528969,-8
6372,529003,-8
6373,529021,-8
6374,529104,4
6375,529164,-8
6376,529265,-8
6377,529795,-8
6378,529963,-3
6379,530122,-8
6380,530657,-5
6381,530687,-3
6382,530774,3
6383,530801,-3
6384,530878,3
6385,530939,2
6386,530988,-8
6387,531307,-8
6388,531351,3
6389,531482,-8
6390,531764,-3
6391,531781,-8
6392,531923,-3
6393,531930,-1
6394,531935,-3
6395,531945,-1
6396,532022,-7
6397,532033,-8
6398,532272,6
6399,532414,-8
6400,532679,-8
6401,532947,-8
6402,533081,-5
6403,533114,-8
6404,533162,-8
6405,533180,-8
6406,533564,-4
6407,533590,-5
6408,533612,-3
6409,534166,-8
6410,534235,-8
6411,534416,-7
6412,534529,0
6413,534533,-2
6414,534583,-3
6415,534611,-8
6416,534619,-8
6417,534670,-3
6418,534861,3
6419,534887,-8
6420,535300,5
6421,535866,0
6422,535880,5
6423,535884,5
6424,535934,-8
6425,536396,0
6426,536415,6
6427,536449,-3
6428,536803,-2
6429,536844,-2
6430,536941,3
6431,537074,3
6432,537151,-4
6433,537321,-8
6434,537409,-8
6435,537579,-8
6436,537688,4
6437,537700,2
6438,537775,-8
6439,538008,-4
6440,538020,-8
6441,538025,6
6442,538058,-5
6443,538235,-8
6444,538253,4
6445,538336,-8
6446,538571,2
6447,538808,-3
6448,538812,-4
6449,538862,-8
6450,538913,-8
6451,539358,4
6452,539374,-8
6453,539462,-6
6454,539630,-6
6455,539774,1
6456,540048,6
6457,540511,-6
6458,540683,-5
6459,540757,-8
6460,540777,5
6461,540892,5
6462,541093,0
6463,541197,-7
6464,541332,-8
6465,541490,-8
6466,541623,-8
6467,541880,6
6468,541974,7
6469,542037,4
6470,542106,3
6471,542335,1
6472,542365,-8
6473,542599,-8
6474,542613,-2
6475,542643,-1
6476,542863,3
6477,542934,-8
6478,543275,-4
6479,543366,-8
6480,543719,2
6481,543739,-3
6482,544090,-3
6483,544158,-3
6484,544269,-8
6485,544296,-8
6486,544734,3
6487,544744,-8
6488,544777,4
6489,544782,6
6490,545280,-8
6491,545328,-3
6492,545480,-3
6493,545506,3
6494,545605,6
6495,545677,-8
6496,545838,-5
6497,546147,-8
6498,546193,-8
6499,546312,-8
6500,546540,-7
6501,546692,-2
6502,546788,-4
6503,546815,-8
6504,546845,-8
6505,546885,-8
6506,546900,-8
6507,546969,-8
6508,547021,-3
6509,547060,-4
6510,547158,4
6511,547165,2
6512,547415,-8
6513,547626,-8
6514,547637,-8
6515,547883,7
6516,548039,-8
6517,548070,2
6518,548266,-2
6519,548304,-8
6520,548435,-8
6521,548453,-3
6522,548488,-8
6523,548524,-8
6524,548624,-2
6525,548633,-8
6526,548686,-8
6527,548708,-2
6528,548816,-5
6529,548843,-8
6530,549126,-8
6531,549162,-8
6532,549323,-8
6533,549395,2
6534,549577,1
6535,549654,7
6536,550145,-4
6537,550290,-4
6538,550409,-8
6539,550602,-8
6540,550752,2
6541,550895,-8
6542,550909,4
6543,550974,-2
6544,551184,-8
6545,551196,-8
6546,551247,-8
6547,551378,-1
6548,551470,6
6549,551624,-3
6550,551723,-3
6551,551757,-3
6552,552026,-3
6553,552044,3
6554,552091,-8
6555,552182,-4
6556,552316,4
6557,552629,-5
6558,552769,-2
6559,552786,6
6560,552829,-8
6561,552936,-8
6562,553008,-8
6563,553091,-4
6564,553332,-5
6565,553464,7
6566,553642,-8
6567,553787,0
6568,553833,-8
6569,553860,0
6570,553906,3
6571,554131,-3
6572,554287,1
6573,554604,-2
6574,554768,-2
6575,554959,-8
6576,555156,-8
6577,555337,-4
6578,555632,2
6579,555645,-8
6580,555648,-1
6581,555768,-3
6582,555859,3
6583,555867,-3
6584,555959,2
6585,556268,-4
6586,556280,-1
6587,556626,-8
6588,557033,-8
6589,557037,-4
6590,557050,-4
6591,557395,-5
6592,557508,-4
6593,557540,-8
6594,557590,-8
6595,557766,-8
6596,557782,-8
6597,557895,6
6598,557921,-3
6599,557937,-8
6600,558005,-8
6601,558327,-8
6602,558389,-3
6603,558657,-8
6604,558752,-8
6605,558808,-8
6606,559096,-8
6607,559100,-2
6608,559192,-2
6609,559317,-8
6610,559321,-8
6611,559443,-8
6612,559444,-8
6613,559654,-8
6614,560705,0
6615,561060,-8
6616,561122,-8
6617,561139,5
6618,561418,-1
6619,561795,4
6620,561975,-8
6621,562238,-5
6622,562321,-2
6623,562371,-6
6624,562525,-8
6625,562536,-2
6626,562661,-5
6627,562883,-8
6628,563054,0
6629,563223,7
6630,563254,3
6631,563412,-3
6632,563596,-3
6633,564058,2
6634,564501,-3
6635,564768,-8
6636,564822,-4
6637,565207,-2
6638,565628,0
6639,565647,3
6640,566463,-2
6641,566650,1
6642,566799,-5
6643,566823,2
6644,567105,0
6645,567111,6
6646,567256,-8
6647,567298,-4
6648,567455,-6
6649,567532,-8
6650,567540,4
6651,567679,0
6652,567688,-8
6653,567689,-1
6654,567760,-4
6655,567897,-8
6656,567900,-8
6657,568063,-8
6658,568254,-8
6659,568298,-8
6660,568626,-4
6661,568673,-3
6662,568775,-8
6663,568849,-8
6664,569002,-8
6665,569014,-8
6666,569139,-2
6667,569243,-2
6668,569699,-8
6669,569754,1
6670,570044,1
6671,570070,-8
6672,570264,-8
6673,570462,-3
6674,570669,-5
6675,570848,-8
6676,570894,-8
6677,570955,1
6678,570959,-8
6679,571056,-8
6680,571265,2
6681,571419,5
6682,571477,3
6683,571752,1
6684,571810,-8
6685,572096,-4
6686,572141,-8
6687,572494,-3
6688,572755,-3
6689,572799,1
6690,572877,3
6691,572920,-4
6692,572991,6
6693,573017,-3
6694,573380,-3
6695,573478,-8
6696,573497,4
6697,573625,3
6698,573827,-8
6699,573979,2
6700,574155,-6
6701,574156,-4
6702,574210,-1
6703,574659,-5
6704,574696,-8
6705,575106,-8
6706,575353,5
6707,575965,-4
6708,575967,7
6709,576341,-6
6710,576385,-8
6711,576520,-3
6712,576580,-4
6713,576796,2
6714,576829,-6
6715,577107,-8
6716,577231,-2
6717,577247,7
6718,577345,-8
6719,577668,-8
6720,577737,-8
6721,577891,-3
6722,577978,-3
6723,578359,3
6724,578406,-3
6725,578543,-8
6726,578547,-3
6727,578702,2
6728,578780,0
6729,578919,4
6730,579145,-8
6731,579170,-4
6732,579299,-8
6733,579329,-8
6734,579331,0
6735,579366,-8
6736,579593,3
6737,579709,-4
6738,579873,-8
6739,579910,-8
6740,580047,3
6741,580275,-8
6742,580360,-3
6743,580382,-2
6744,580421,-6
6745,580701,-8
6746,580824,2
6747,580843,-8
6748,580859,-2
6749,581234,-2
6750,581269,-5
6751,581365,2
6752,581442,-1
6753,581494,1
6754,581548,-3
6755,581764,5
6756,581968,-8
6757,582346,-5
6758,582410,-8
6759,582444,-4
6760,582487,-3
6761,582630,-3
6762,582713,3
6763,582883,-1
6764,583147,-8
6765,583202,5
6766,583206,6
6767,583238,-2
6768,583320,-1
6769,583379,0
6770,583459,2
6771,583546,-2
6772,583657,-3
6773,583851,-3
6774,583930,-8
6775,584009,2
6776,584077,-8
6777,584162,-5
6778,584228,11
6779,584253,-8
6780,584258,-6
6781,584352,-7
6782,584398,-8
6783,584693,-8
6784,584738,-4
6785,584845,-8
6786,585080,8
6787,585223,5
6788,585279,-8
6789,585534,1
6790,585618,-3
6791,586121,-5
6792,586346,-8
6793,586370,-3
6794,586495,-1
6795,586643,-3
6796,586654,-8
6797,587016,-3
6798,587021,-8
6799,587319,5
6800,587438,4
6801,587576,4
6802,587740,5
6803,587742,-8
6804,588046,-6
6805,588128,-4
6806,588224,-2
6807,588335,-8
6808,588407,-4
6809,588431,-8
6810,588607,-6
6811,588688,-8
6812,588825,-8
6813,588843,-8
6814,589034,-8
6815,589324,-1
6816,589370,-8
6817,589651,-2
6818,589893,6
6819,589907,-3
6820,589911,-2
6821,590517,-4
6822,591015,-8
6823,591033,-8
6824,591127,-4
6825,591270,4
6826,591450,-8
6827,591645,-4
6828,591655,4
6829,591699,3
6830,591983,-8
6831,592216,-8
6832,592344,4
6833,592493,-8
6834,592504,-8
6835,592810,-1
6836,592876,-8
6837,592928,-8
6838,593151,-2
6839,594035,4
6840,594059,5
6841,594085,-8
6842,594124,-8
6843,594239,-7
6844,594496,-3
6845,594614,-6
6846,594745,-3
6847,594824,-7
6848,594848,3
6849,594890,-3
6850,594957,-2
6851,595010,3
6852,595194,3
6853,595221,-8
6854,595491,-8
6855,595509,-3
6856,595512,-8
6857,595519,-8
6858,595561,-5
6859,595602,-5
6860,595825,6
6861,595967,3
6862,596073,-2
6863,596194,-8
6864,596358,6
6865,596449,-2
6866,596494,-3
6867,596816,-7
6868,596817,-8
6869,596967,-5
6870,597007,-8
6871,597113,-8
6872,597545,-8
6873,597907,3
6874,597920,7
6875,598287,-5
6876,598445,-6
6877,598470,-8
6878,598477,-8
6879,598504,-8
6880,598730,-8
6881,598796,-8
6882,598803,2
6883,598867,5
6884,598891,-3
6885,598958,1
6886,598990,-8
6887,599206,4
6888,599268,-5
6889,599454,-8
6890,599459,-8
6891,599918,7
6892,599935,7
6893,600317,-4
6894,600504,-5
6895,600565,-2
6896,600733,-4
6897,600761,-7
6898,600799,3
6899,600897,-2
6900,600993,-4
6901,601283,-3
6902,601365,-8
6903,601473,-8
6904,601509,6
6905,601530,-8
6906,601621,-8
6907,601765,-5
6908,601828,-2
6909,602265,-8
6910,602422,2
6911,602423,-8
6912,602456,7
6913,602478,-3
6914,603082,-8
6915,603320,-3
6916,603428,-8
6917,603677,2
6918,603683,-8
6919,604030,7
6920,604313,-3
6921,604410,-4
6922,604595,-1
6923,604665,-3
6924,604851,5
6925,604955,-2
6926,605053,-8
6927,605076,-4
6928,605143,3
6929,605277,-8
6930,605313,-3
6931,605324,3
6932,605361,1
6933,605483,-5
6934,605502,5
6935,606355,-8
6936,606459,-8
6937,606517,-2
6938,606594,-8
6939,606755,-2
6940,606760,-4
6941,606905,-2
