,actor_id,time_zone
29346,19183925,-4
29347,19185581,-3
29348,19186504,-2
29349,19190208,4
29350,19190936,-4
29351,19191505,3
29352,19192104,-8
29353,19192189,-3
29354,19194484,5
29355,19195485,-8
29356,19196536,-8
29357,19198708,-8
29358,19199063,2
29359,19199697,5
29360,19201447,-8
29361,19204050,-8
29362,19204772,-6
29363,19209314,-8
29364,19209696,-4
29365,19212948,-3
29366,19216426,-8
29367,19217991,-8
29368,19219105,-8
29369,19220417,-8
29370,19220590,-4
29371,19224038,-3
29372,19224355,1
29373,19224692,3
29374,19226770,-2
29375,19228201,5
29376,19228318,-2
29377,19228730,3
29378,19230567,-8
29379,19238140,-2
29380,19239949,-4
29381,19240310,-8
29382,19240905,4
29383,19240945,-3
29384,19247589,-8
29385,19250643,-8
29386,19250746,-8
29387,19252045,-8
29388,19254098,7
29389,19255925,-8
29390,19260003,3
29391,19261024,-8
29392,19267797,-1
29393,19270240,-8
29394,19272382,-5
29395,19273206,4
29396,19273265,2
29397,19274365,5
29398,19276905,-8
29399,19277557,-8
29400,19277908,-8
29401,19282025,-3
29402,19283945,-2
29403,19285393,-2
29404,19286277,-1
29405,19289579,-2
29406,19291154,-8
29407,19291563,-8
29408,19296926,-8
29409,19297776,-8
29410,19299998,-7
29411,19308155,4
29412,19308297,3
29413,19309423,-2
29414,19310326,-8
29415,19311994,-8
29416,19312454,-4
29417,19313394,-8
29418,19314578,-2
29419,19321324,-8
29420,19326608,-2
29421,19329837,3
29422,19330189,-2
29423,19330937,-4
29424,19335241,-8
29425,19335433,-2
29426,19337206,-8
29427,19339784,-7
29428,19339970,-8
29429,19345840,3
29430,19347140,-2
29431,19347386,4
29432,19347498,-2
29433,19347706,-1
29434,19348533,-8
29435,19349038,-8
29436,19349244,4
29437,19349315,-8
29438,19352152,1
29439,19354091,-8
29440,19354791,-8
29441,19357995,-8
29442,19358183,-1
29443,19358416,-8
29444,19359748,-8
29445,19361584,-1
29446,19362263,-8
29447,19364378,-1
29448,19365553,-4
29449,19366641,-3
29450,19366687,-4
29451,19367707,-8
29452,19367798,-8
29453,19368219,-8
29454,19369651,-7
29455,19369912,-8
29456,19370301,-4
29457,19371281,-8
29458,19371734,-4
29459,19371945,-3
29460,19371983,-8
29461,19374080,-8
29462,19376037,6
29463,19377618,-4
29464,19379508,2
29465,19381783,-5
29466,19390318,-8
29467,19390504,-5
29468,19391061,-1
29469,19392133,0
29470,19393110,0
29471,19395458,-3
29472,19396411,-8
29473,19396439,-2
29474,19396809,-8
29475,19397042,6
29476,19397744,-8
29477,19399197,3
29478,19399934,6
29479,19400226,4
29480,19401511,3
29481,19407287,-5
29482,19408098,-4
29483,19409687,-1
29484,19409927,0
29485,19410784,-8
29486,19413376,-8
29487,19413848,-8
29488,19415881,2
29489,19416354,4
29490,19416435,3
29491,19418506,-4
29492,19418590,7
29493,19419978,6
29494,19421190,5
29495,19422700,-8
29496,19425795,-6
29497,19429684,-2
29498,19430251,-8
29499,19431457,-2
29500,19439046,-8
29501,19440155,-2
29502,19441097,-2
29503,19445341,-8
29504,19453294,-8
29505,19455540,6
29506,19463381,-8
29507,19464087,-6
29508,19467271,-8
29509,19473861,-8
29510,19475296,9
29511,19481266,-8
29512,19484515,-8
29513,19485753,-7
29514,19487222,-8
29515,19490844,3
29516,19492671,-8
29517,19493893,-3
29518,19495149,3
29519,19496144,4
29520,19496473,2
29521,19496542,-8
29522,19499815,3
29523,19502680,-8
29524,19503791,-8
29525,19503980,-6
29526,19509795,-8
29527,19511143,-8
29528,19511693,-8
29529,19514688,-3
29530,19515886,-8
29531,19515906,4
29532,19519036,2
29533,19519189,-8
29534,19519317,-8
29535,19519564,-8
29536,19521552,5
29537,19523081,-4
29538,19524993,-8
29539,19525582,-5
29540,19528517,-4
29541,19529533,-3
29542,19529592,-8
29543,19530795,-8
29544,19531547,-8
29545,19532765,-3
29546,19534205,2
29547,19534377,-8
29548,19534940,-3
29549,19536127,4
29550,19540978,3
29551,19542290,-7
29552,19545528,-5
29553,19545561,-7
29554,19547037,-8
29555,19549652,-8
29556,19552686,-8
29557,19552717,-3
29558,19554310,2
29559,19554510,-2
29560,19554922,-8
29561,19556658,-3
29562,19557990,-8
29563,19558668,-8
29564,19560074,-3
29565,19560973,-8
29566,19565876,-4
29567,19568747,-8
29568,19571989,-8
29569,19572925,2
29570,19573371,6
29571,19575297,2
29572,19576924,-8
29573,19582409,3
29574,19585001,-8
29575,19586013,-8
29576,19589006,3
29577,19589940,-8
29578,19592220,3
29579,19592990,1
29580,19593968,-8
29581,19597027,-1
29582,19597815,-8
29583,19598248,-2
29584,19598772,-8
29585,19599311,-8
29586,19599406,-8
29587,19600854,-8
29588,19614572,-3
29589,19615783,6
29590,19616653,-8
29591,19617310,5
29592,19618735,-8
29593,19620251,-3
29594,19620536,-8
29595,19623715,-8
29596,19624257,-8
29597,19631367,-8
29598,19631469,-8
29599,19631484,-8
29600,19636010,-3
29601,19637309,-3
29602,19637339,1
29603,19638263,-3
29604,19638455,-8
29605,19642016,7
29606,19643140,-8
29607,19649563,-8
29608,19650382,-2
29609,19657194,-8
29610,19657652,-8
29611,19659270,-8
29612,19660394,-2
29613,19665524,-4
29614,19666463,2
29615,19667887,-8
29616,19669089,-8
29617,19669287,-8
29618,19672699,6
29619,19673623,6
29620,19674362,-4
29621,19675332,-8
29622,19676879,2
29623,19677594,-8
29624,19686786,-8
29625,19688153,1
29626,19690642,-8
29627,19691521,3
29628,19693933,6
29629,19694973,-4
29630,19695496,2
29631,19695832,0
29632,19696043,1
29633,19697099,-4
29634,19698023,3
29635,19699320,-8
29636,19700864,-8
29637,19702899,-7
29638,19708921,-3
29639,19711205,0
29640,19711677,-8
29641,19712894,-8
29642,19717056,-8
29643,19718743,4
29644,19725091,-8
29645,19726088,-7
29646,19728559,-3
29647,19730728,-8
29648,19730911,-2
29649,19733683,-8
29650,19735117,-8
29651,19735243,-8
29652,19735849,-8
29653,19736790,-8
29654,19737682,3
29655,19742572,-8
29656,19743841,-8
29657,19751919,3
29658,19751969,-8
29659,19754191,-8
29660,19755308,-2
29661,19755607,-8
29662,19755615,1
29663,19757203,-8
29664,19757863,-8
29665,19762704,-4
29666,19765212,-2
29667,19767710,-8
29668,19772183,-8
29669,19775888,-4
29670,19776877,-8
29671,19778045,-8
29672,19779874,-8
29673,19780667,-3
29674,19782911,-2
29675,19783215,2
29676,19784400,-8
29677,19785354,-8
29678,19787921,3
29679,19789302,-8
29680,19791901,-8
29681,19792326,-8
29682,19797697,-8
29683,19799111,-3
29684,19801181,5
29685,19802557,-2
29686,19805233,5
29687,19806716,-2
29688,19806968,0
29689,19808920,2
29690,19816877,-8
29691,19817649,-8
29692,19818061,-1
29693,19818404,-5
29694,19818572,-1
29695,19818819,-3
29696,19820422,2
29697,19821840,3
29698,19821958,-1
29699,19825685,-8
29700,19827343,4
29701,19829520,-8
29702,19830645,9
29703,19835357,4
29704,19835799,-8
29705,19836473,-2
29706,19838529,-1
29707,19839841,-4
29708,19840160,-8
29709,19842756,-4
29710,19843905,-3
29711,19844780,6
29712,19847933,-8
29713,19850218,5
29714,19851115,-8
29715,19856169,-8
29716,19856429,-3
29717,19857097,-8
29718,19857788,-4
29719,19857821,-3
29720,19859799,-8
29721,19859882,-8
29722,19859984,5
29723,19860244,-8
29724,19861299,-5
29725,19861850,-1
29726,19867440,-8
29727,19867895,-8
29728,19868532,-8
29729,19869344,-7
29730,19869384,-8
29731,19869574,-8
29732,19872523,-8
29733,19873627,2
29734,19877300,-5
29735,19878639,3
29736,19881388,6
29737,19884132,-8
29738,19884161,-8
29739,19887090,-8
29740,19887319,-8
29741,19891506,-8
29742,19899190,-8
29743,19900308,-3
29744,19902628,-2
29745,19904063,-3
29746,19906968,-3
29747,19908073,-3
29748,19908495,1
29749,19909569,4
29750,19913741,5
29751,19914134,-5
29752,19914862,-2
29753,19915981,3
29754,19916206,4
29755,19916640,-8
29756,19918303,-8
29757,19921092,-6
29758,19922066,-8
29759,19922556,-8
29760,19922698,-8
29761,19924836,4
29762,19927330,-8
29763,19928556,-2
29764,19932356,2
29765,19934448,-8
29766,19938940,6
29767,19942092,-8
29768,19942418,-8
29769,19943636,-7
29770,19945828,-4
29771,19947566,-4
29772,19956793,0
29773,19958240,7
29774,19961210,3
29775,19961574,2
29776,19963662,8
29777,19967168,-8
29778,19967403,-8
29779,19969498,-3
29780,19969570,-8
29781,19971886,-3
29782,19977330,2
29783,19979279,4
29784,19979542,8
29785,19982371,-8
29786,19984220,3
29787,19985967,-8
29788,19987520,-8
29789,19990166,-8
29790,19990310,-8
29791,19990752,-8
29792,19991680,-3
29793,19992225,-3
29794,19993337,-3
29795,19996713,-2
29796,19997575,-2
29797,19998274,-1
29798,19999497,-2
29799,20000517,5
29800,20001233,-8
29801,20006734,-4
29802,20008134,2
29803,20008482,-8
29804,20009757,-8
29805,20013689,-8
29806,20013884,-5
29807,20014268,-8
29808,20014332,-3
29809,20015341,0
29810,20015929,-8
29811,20016835,-8
29812,20027636,-8
29813,20027695,-8
29814,20028782,-8
29815,20029072,3
29816,20031982,-2
29817,20033246,-8
29818,20038775,-7
29819,20048154,-8
29820,20048485,6
29821,20050130,4
29822,20050954,3
29823,20051258,1
29824,20051541,2
29825,20053454,-8
29826,20053467,-8
29827,20056591,1
29828,20056892,-8
29829,20061471,-3
29830,20066235,3
29831,20069695,-8
29832,20070803,-3
29833,20072247,-3
29834,20072817,-8
29835,20078201,-8
29836,20080233,-8
29837,20080283,-8
29838,20080441,-2
29839,20080822,-8
29840,20081078,2
29841,20082851,-3
29842,20086673,-8
29843,20090840,-3
29844,20090991,-8
29845,20092201,-8
29846,20092316,-8
29847,20094703,7
29848,20096058,-8
29849,20099589,-8
29850,20101230,-8
29851,20103948,-8
29852,20104656,-8
29853,20105061,-8
29854,20105237,-2
29855,20108480,-7
29856,20108516,-5
29857,20108837,-8
29858,20110816,-8
29859,20113411,-8
29860,20115215,-8
29861,20115926,7
29862,20116017,-8
29863,20116393,-3
29864,20117409,4
29865,20118816,5
29866,20119740,-7
29867,20121139,-8
29868,20121431,-8
29869,20123850,-8
29870,20126984,-3
29871,20130030,6
29872,20131404,6
29873,20132028,4
29874,20134338,-8
29875,20134429,-8
29876,20136488,-8
29877,20136490,-8
29878,20138441,-2
29879,20140324,-8
29880,20141918,-8
29881,20144632,-2
29882,20147586,-8
29883,20148500,3
29884,20149493,-8
29885,20149774,-2
29886,20151398,-5
29887,20152487,-3
29888,20153286,-8
29889,20154956,-3
29890,20155129,3
29891,20155748,5
29892,20157115,4
29893,20157849,5
29894,20165378,-3
29895,20165681,-8
29896,20165741,-8
29897,20166594,-3
29898,20172538,1
29899,20172653,2
29900,20174683,4
29901,20176218,5
29902,20179549,-8
29903,20180777,-8
29904,20182572,-4
29905,20182642,-6
29906,20182680,-8
29907,20186429,-8
29908,20193412,-8
29909,20195407,-2
29910,20198333,-8
29911,20198527,-8
29912,20204230,-2
29913,20207027,8
29914,20208513,-8
29915,20211602,6
29916,20212225,-8
29917,20214043,-3
29918,20218284,3
29919,20223054,-3
29920,20224954,-2
29921,20226104,-4
29922,20227510,-8
29923,20230896,-8
29924,20230933,-8
29925,20232956,-2
29926,20234025,3
29927,20236173,-8
29928,20238115,4
29929,20243226,-8
29930,20243687,-2
29931,20246435,-8
29932,20248039,0
29933,20248074,1
29934,20249233,4
29935,20251602,2
29936,20252362,-4
29937,20255317,-8
29938,20256717,-3
29939,20260062,-5
29940,20263693,-5
29941,20266375,-8
29942,20267770,-1
29943,20267929,1
29944,20268352,-8
29945,20274160,5
29946,20274603,6
29947,20276764,-8
29948,20278756,-8
29949,20279863,-8
29950,20280513,-3
29951,20280877,-8
29952,20282487,5
29953,20282546,-8
29954,20282795,-8
29955,20284688,-2
29956,20288327,2
29957,20288774,-5
29958,20288986,-4
29959,20289090,-1
29960,20292138,6
29961,20292680,6
29962,20294432,4
29963,20296731,-6
29964,20297316,-8
29965,20302208,5
29966,20304619,-8
29967,20305734,-8
29968,20306025,-3
29969,20306270,-1
29970,20307557,-2
29971,20312339,-8
29972,20312870,4
29973,20314203,8
29974,20315601,-2
29975,20316130,-8
29976,20317649,-4
29977,20318608,-8
29978,20322217,-8
29979,20325483,4
29980,20326645,4
29981,20326855,5
29982,20326874,-8
29983,20327215,-8
29984,20328561,-8
29985,20336433,-4
29986,20337555,7
29987,20338170,-8
29988,20339589,-1
29989,20339669,2
29990,20339741,-8
29991,20342969,-1
29992,20344300,-8
29993,20345431,-8
29994,20347013,-8
29995,20347396,-8
29996,20354461,-3
29997,20354948,-8
29998,20358042,-8
29999,20358263,-8
30000,20358968,-8
30001,20359065,4
30002,20359693,-8
30003,20361854,-1
30004,20362181,3
30005,20365014,4
30006,20367493,-8
30007,20369082,1
30008,20369729,-3
30009,20372182,-8
30010,20374208,-3
30011,20375700,8
30012,20376125,-7
30013,20378027,5
30014,20380692,-2
30015,20385523,-5
30016,20387402,-8
30017,20389565,2
30018,20389726,-8
30019,20389966,-8
30020,20390474,4
30021,20391440,7
30022,20393043,-8
30023,20393472,-7
30024,20393758,-8
30025,20394007,-8
30026,20394992,-5
30027,20397027,-8
30028,20400873,-8
30029,20402734,-8
30030,20403931,-8
30031,20404730,8
30032,20404945,-3
30033,20406829,5
30034,20407524,-8
30035,20407785,4
30036,20408067,-8
30037,20408601,-8
30038,20413583,-7
30039,20414564,-8
30040,20416858,0
30041,20417547,-8
30042,20418176,-8
30043,20418886,-8
30044,20422884,-8
30045,20423452,-2
30046,20424028,3
30047,20424186,-4
30048,20424220,3
30049,20426972,-4
30050,20428629,-8
30051,20430108,4
30052,20430252,5
30053,20430495,-8
30054,20432323,-8
30055,20433869,-8
30056,20434351,-8
30057,20436482,-8
30058,20436590,-7
30059,20438192,0
30060,20439493,-8
30061,20439699,-8
30062,20440288,-8
30063,20440329,-6
30064,20442629,-8
30065,20445029,0
30066,20448157,-2
30067,20451770,-2
30068,20452619,-5
30069,20452814,-5
30070,20461013,4
30071,20461134,-7
30072,20466436,-5
30073,20467418,-8
30074,20467484,4
30075,20470075,0
30076,20471278,-8
30077,20471691,-5
30078,20474715,-8
30079,20475953,-3
30080,20476166,3
30081,20476787,-8
30082,20478229,-3
30083,20478652,-7
30084,20479321,-8
30085,20480552,-2
30086,20482946,5
30087,20484159,-3
30088,20487262,-8
30089,20489719,5
30090,20489781,-8
30091,20490712,-2
30092,20493955,-8
30093,20496822,-8
30094,20499462,1
30095,20500253,-3
30096,20501502,0
30097,20503072,-8
30098,20507948,-8
30099,20507963,2
30100,20511977,-3
30101,20512223,-8
30102,20514925,5
30103,20516801,-3
30104,20521726,-8
30105,20524962,3
30106,20525370,-8
30107,20525523,6
30108,20525933,-8
30109,20526314,8
30110,20528423,-8
30111,20530524,-8
30112,20535201,-8
30113,20536757,-2
30114,20537268,-4
30115,20538832,-8
30116,20542425,-5
30117,20542738,-6
30118,20543373,-8
30119,20545387,-8
30120,20549906,4
30121,20551752,-8
30122,20551948,7
30123,20552695,-6
30124,20553479,-8
30125,20555112,-3
30126,20555183,-8
30127,20558545,7
30128,20559710,-8
30129,20559844,1
30130,20561445,-1
30131,20562132,-1
30132,20563340,-2
30133,20565356,-8
30134,20567496,-8
30135,20568103,-8
30136,20573623,-8
30137,20574817,-2
30138,20576690,-4
30139,20579136,-8
30140,20579980,-7
30141,20584185,5
30142,20587222,-8
30143,20590102,1
30144,20591633,-2
30145,20594326,-5
30146,20596405,-8
30147,20596506,-1
30148,20598480,-8
30149,20599230,-8
30150,20601437,-2
30151,20603118,5
30152,20604138,-8
30153,20606963,-8
30154,20607358,-8
30155,20610905,-8
30156,20618587,-8
30157,20619963,-8
30158,20620901,-8
30159,20624804,-12
30160,20625845,-8
30161,20628998,-3
30162,20629530,4
30163,20635881,-6
30164,20636269,-8
30165,20640597,-8
30166,20641798,-4
30167,20648572,1
30168,20648924,3
30169,20651387,-1
30170,20658933,-3
30171,20660680,-5
30172,20663557,3
30173,20667153,1
30174,20668349,6
30175,20669799,-8
30176,20678047,-7
30177,20679825,-8
30178,20683305,-2
30179,20684720,-8
30180,20686395,-8
30181,20689156,-1
30182,20690218,1
30183,20690341,4
30184,20692464,-8
30185,20694052,-8
30186,20694684,-8
30187,20696435,-8
30188,20702080,-8
30189,20704943,-3
30190,20707603,-8
30191,20709202,-8
30192,20712167,5
30193,20712372,2
30194,20715218,-8
30195,20715220,-8
30196,20715731,-8
30197,20716101,7
30198,20717962,-8
30199,20724910,-1
30200,20724914,-4
30201,20726856,-4
30202,20728956,5
30203,20735482,-8
30204,20735780,-8
30205,20736993,-7
30206,20737750,-4
30207,20738073,-8
30208,20743703,2
30209,20743819,2
30210,20745048,-4
30211,20745428,-5
30212,20746231,-2
30213,20746576,3
30214,20753089,-8
30215,20753508,-4
30216,20756439,-2
30217,20760160,-8
30218,20760229,-8
30219,20760979,4
30220,20762663,-8
30221,20771653,-2
30222,20773151,2
30223,20775406,-3
30224,20775950,-8
30225,20777544,-3
30226,20777618,6
30227,20778777,-3
30228,20781941,7
30229,20782462,6
30230,20782623,-2
30231,20783270,-5
30232,20786072,7
30233,20788334,-6
30234,20792748,-1
30235,20793260,-4
30236,20798375,-8
30237,20798510,-8
30238,20798657,-8
30239,20798889,6
30240,20801735,2
30241,20803206,-3
30242,20805894,-8
30243,20810422,-4
30244,20810541,-8
30245,20812245,-8
30246,20813925,-8
30247,20814168,-8
30248,20817509,1
30249,20818147,-3
30250,20818773,-3
30251,20819040,3
30252,20820400,-4
30253,20822196,-8
30254,20822397,2
30255,20824091,2
30256,20825463,-8
30257,20825951,-8
30258,20828430,5
30259,20829578,-6
30260,20830344,-8
30261,20830930,3
30262,20835445,-8
30263,20837809,-5
30264,20839912,-8
30265,20840421,-8
30266,20842828,-8
30267,20843596,-6
30268,20846414,-8
30269,20846869,2
30270,20847995,-8
30271,20851144,6
30272,20851540,-8
30273,20855126,-8
30274,20855729,-8
30275,20856232,-8
30276,20861004,-8
30277,20862007,5
30278,20862940,-1
30279,20866761,-3
30280,20868526,0
30281,20871346,2
30282,20871413,-8
30283,20878432,-1
30284,20878453,-8
30285,20879548,-8
30286,20880403,-8
30287,20887250,-2
30288,20887691,-8
30289,20890064,-8
30290,20890951,-4
30291,20891252,-8
30292,20891386,-8
30293,20896369,-8
30294,20896716,-8
30295,20900945,-3
30296,20901664,-8
30297,20902250,-3
30298,20905071,-1
30299,20905721,1
30300,20909394,-8
30301,20910261,-8
30302,20910904,-8
30303,20912915,-8
30304,20913032,6
30305,20914054,2
30306,20915036,4
30307,20915834,3
30308,20916533,-8
30309,20918136,5
30310,20921177,-6
30311,20923700,-3
30312,20924106,-6
30313,20924562,-7
30314,20933385,-8
30315,20933493,1
30316,20937011,-8
30317,20939112,-7
30318,20940459,-8
30319,20942173,4
30320,20942871,-8
30321,20948932,-8
30322,20950922,1
30323,20952040,-4
30324,20953719,-6
30325,20955183,6
30326,20959584,-3
30327,20962639,-8
30328,20962883,-8
30329,20963210,-8
30330,20964997,-2
30331,20965307,-8
30332,20966590,-3
30333,20972099,-8
30334,20974290,-2
30335,20975213,-2
30336,20977405,-8
30337,20977433,0
30338,20978252,-8
30339,20978476,0
30340,20987591,-8
30341,20987775,-6
30342,20992106,-8
30343,20992625,-8
30344,20992645,5
30345,20996931,4
30346,20998291,-3
30347,20998749,-1
30348,21000200,4
30349,21002501,-8
30350,21008209,-8
30351,21009455,-7
30352,21012162,0
30353,21014720,-8
30354,21015895,-8
30355,21016692,-1
30356,21018766,-8
30357,21019611,-8
30358,21020482,-3
30359,21021833,4
30360,21025159,-8
30361,21026016,-6
30362,21027292,-8
30363,21027663,-11
30364,21028455,4
30365,21030482,-8
30366,21034047,-8
30367,21034820,-8
30368,21037762,-1
30369,21038945,-4
30370,21041515,1
30371,21044384,-2
30372,21045690,-3
30373,21046727,7
30374,21049064,-2
30375,21050104,-8
30376,21051676,3
30377,21059419,-3
30378,21062010,4
30379,21063574,3
30380,21064382,-8
30381,21064622,-4
30382,21065412,3
30383,21065911,-8
30384,21067204,-5
30385,21069923,-1
30386,21070888,-8
30387,21079031,-8
30388,21079319,-8
30389,21083609,-8
30390,21084778,3
30391,21085384,-4
30392,21086024,-8
30393,21086218,1
30394,21087069,-8
30395,21087144,5
30396,21088883,5
30397,21089465,-8
30398,21092343,-8
30399,21096193,-8
30400,21096989,-8
30401,21098186,-8
30402,21099176,-8
30403,21101340,-1
30404,21101435,-2
30405,21101530,-8
30406,21104054,-8
30407,21104728,-3
30408,21104942,-8
30409,21108717,-8
30410,21109913,5
30411,21111749,-8
30412,21112697,7
30413,21112975,4
30414,21114044,5
30415,21114977,-8
30416,21115742,-8
30417,21116904,-7
30418,21118851,-8
30419,21121279,-8
30420,21128732,-8
30421,21129524,-4
30422,21130191,3
30423,21130370,5
30424,21131485,2
30425,21131934,5
30426,21133129,3
30427,21134382,-8
30428,21136293,-8
30429,21138663,-8
30430,21139416,-8
30431,21142167,-4
30432,21146888,-2
30433,21148125,5
30434,21151592,-8
30435,21152113,-8
30436,21156405,-8
30437,21156791,-8
30438,21159554,-8
30439,21159914,-8
30440,21160510,-8
30441,21162968,-8
30442,21163552,-8
30443,21165407,-8
30444,21166217,-8
30445,21168270,-8
30446,21168502,-3
30447,21169548,-8
30448,21172855,-4
30449,21174514,0
30450,21179007,-8
30451,21179174,4
30452,21180723,4
30453,21181839,-8
30454,21183283,-8
30455,21186735,3
30456,21188938,-8
30457,21194420,-8
30458,21194714,-8
30459,21194782,-8
30460,21195730,-2
30461,21197331,-5
30462,21199234,-8
30463,21199528,-8
30464,21203171,-8
30465,21204351,-8
30466,21204917,-8
30467,21206164,6
30468,21208108,-8
30469,21208769,-8
30470,21211439,-8
30471,21211479,4
30472,21211734,-8
30473,21212160,5
30474,21218309,-1
30475,21220087,-8
30476,21226535,-2
30477,21226554,-8
30478,21227493,-1
30479,21228961,3
30480,21236406,-8
30481,21237259,-7
30482,21237558,-8
30483,21237954,-8
30484,21238527,-8
30485,21239143,-4
30486,21239634,-2
30487,21242757,-4
30488,21244001,-8
30489,21244267,3
30490,21246911,-3
30491,21250019,-8
30492,21253569,-8
30493,21254456,-8
30494,21255931,-8
30495,21258296,-6
30496,21261007,-4
30497,21261222,-8
30498,21261388,4
30499,21268383,3
30500,21269347,4
30501,21269742,-8
30502,21270245,-3
30503,21270599,-8
30504,21271495,-8
30505,21271711,-8
30506,21273221,-8
30507,21277151,-8
30508,21279092,-8
30509,21279898,-2
30510,21280590,-8
30511,21280872,-8
30512,21285176,-8
30513,21286134,-8
30514,21288394,4
30515,21288568,-8
30516,21288589,-5
30517,21289123,-8
30518,21290713,-7
30519,21292037,-8
30520,21293723,-6
30521,21294385,-8
30522,21295394,-5
30523,21296729,-2
30524,21296984,3
30525,21298211,3
30526,21299126,-8
30527,21299158,-7
30528,21300084,-8
30529,21301128,5
30530,21301288,-8
30531,21303438,-8
30532,21304151,-3
30533,21304408,-8
30534,21307950,-8
30535,21308003,-8
30536,21308593,-8
30537,21310191,-4
30538,21310920,-8
30539,21313331,2
30540,21315076,2
30541,21316537,3
30542,21316604,-8
30543,21316711,-8
30544,21319932,-3
30545,21320859,-1
30546,21326032,-8
30547,21327483,-8
30548,21333876,-8
30549,21334768,-4
30550,21334782,-4
30551,21335563,-3
30552,21341178,-8
30553,21341419,-8
30554,21343441,3
30555,21346416,4
30556,21347264,4
30557,21350511,-8
30558,21353219,-8
30559,21353794,6
30560,21353964,-8
30561,21355001,-7
30562,21357039,-8
30563,21361807,-2
30564,21361899,-2
30565,21363091,-8
30566,21365299,3
30567,21367710,-5
30568,21371686,-8
30569,21371810,-8
30570,21375475,-2
30571,21377475,-8
30572,21468434,-4
30573,21478687,-7
30574,21563339,-2
30575,21653182,-8
30576,21673447,-3
30577,21679159,-3
30578,21685097,1
30579,21689391,-8
30580,21690865,-5
30581,21692923,-7
30582,21694533,-1
30583,21695363,-8
30584,21695512,2
30585,21696970,3
30586,21697719,7
30587,21699820,-8
30588,21895861,-8
30589,21927657,-2
30590,21953151,-8
30591,21954590,-8
30592,21954664,-8
30593,21957238,-8
30594,21957250,2
30595,21957446,-8
30596,21958742,-8
30597,21960470,4
30598,21960643,-8
30599,21963954,-8
30600,21966173,2
30601,21967570,-8
30602,21968222,-8
30603,21969475,-3
30604,21969896,-8
30605,21971276,-1
30606,21971589,3
30607,21971630,5
30608,21973335,-8
30609,21976531,5
30610,21979181,-8
30611,21981221,-8
30612,21982562,-8
30613,21982878,-8
30614,21983456,-8
30615,21984219,-2
30616,21986727,-5
30617,21986859,-8
30618,21986944,-8
30619,21989331,-4
30620,21989873,-4
30621,21990337,2
30622,21994046,-8
30623,21999379,-6
30624,22002043,-1
30625,22002486,-1
30626,22003106,1
30627,22003734,-8
30628,22004498,-2
30629,22004511,-8
30630,22005920,-2
30631,22005947,-8
30632,22006358,-7
30633,22006877,-8
30634,22007028,-5
30635,22008543,-2
30636,22010258,-8
30637,22011053,-5
30638,22012211,-2
30639,22014663,5
30640,22017000,-8
30641,22017551,6
30642,22018714,5
30643,22018973,3
30644,22020168,-6
30645,22025425,-8
30646,22029477,-3
30647,22030094,-8
30648,22030859,4
30649,22031658,3
30650,22033821,-3
30651,22035876,-8
30652,22035961,7
30653,22037954,-8
30654,22042343,4
30655,22043119,4
30656,22043259,3
30657,22043985,-8
30658,22044678,0
30659,22044905,-4
30660,22045047,-8
30661,22053413,-3
30662,22055467,-8
30663,22056320,0
30664,22056578,2
30665,22057410,-4
30666,22061051,3
30667,22061322,0
30668,22062133,5
30669,22063328,6
30670,22066281,-8
30671,22066888,3
30672,22067021,2
30673,22071583,-8
30674,22075926,2
30675,22078200,5
30676,22078468,-8
30677,22078686,-8
30678,22079006,-8
30679,22079591,5
30680,22080509,4
30681,22092804,-4
30682,22094827,-4
30683,22099681,-1
30684,22106265,-8
30685,22106836,5
30686,22107309,-8
30687,22109487,-8
30688,22111124,-7
30689,22117876,-8
30690,22119113,1
30691,22120456,-3
30692,22121540,-3
30693,22128119,-7
30694,22129355,-3
30695,22130728,0
30696,22131253,-2
30697,22132180,-8
30698,22133008,-7
30699,22133785,7
30700,22135088,-8
30701,22135179,-2
30702,22135968,4
30703,22136919,-3
30704,22138810,3
30705,22139742,-8
30706,22139961,8
30707,22140570,-8
30708,22141056,-8
30709,22141103,-7
30710,22145591,-8
30711,22152807,0
30712,22152990,-8
30713,22156783,-1
30714,22156824,-3
30715,22156936,-8
30716,22158599,-8
30717,22159799,4
30718,22161913,-8
30719,22162772,2
30720,22164388,-8
30721,22167799,-2
30722,22169029,-8
30723,22169251,-8
30724,22171999,2
30725,22172091,-3
30726,22174467,-8
30727,22178007,-8
30728,22179355,-5
30729,22180346,-2
30730,22181740,-8
30731,22182087,-3
30732,22183367,-8
30733,22188674,-8
30734,22192936,-8
30735,22193232,-2
30736,22195362,-8
30737,22197800,-8
30738,22199259,-8
30739,22201617,-1
30740,22203161,6
30741,22203368,-3
30742,22204562,6
30743,22204757,-8
30744,22204986,2
30745,22205011,-8
30746,22205833,3
30747,22206227,5
30748,22206500,3
30749,22206651,-8
30750,22208381,-8
30751,22209056,-8
30752,22210580,-8
30753,22212259,-8
30754,22213123,-3
30755,22222538,-8
30756,22224731,-8
30757,22225883,-8
30758,22226683,-8
30759,22228397,4
30760,22230889,-8
30761,22231437,6
30762,22232708,-6
30763,22233835,-8
30764,22235437,-8
30765,22235473,-8
30766,22240514,7
30767,22245223,-1
30768,22248748,6
30769,22248759,-8
30770,22248828,3
30771,22248870,1
30772,22253699,-1
30773,22254235,-8
30774,22255253,-8
30775,22255622,-8
30776,22256313,10
30777,22256858,-1
30778,22258847,2
30779,22259589,-6
30780,22260697,-8
